year,prop,age
1990.175594,0.9740239879,4
1990.260124,0.9740239879,4
1990.344655,0.9740239879,4
1990.577115,0.9467881357,4
1990.640513,0.9467881357,4
1990.725044,0.9467881357,4
1990.809575,0.9467881357,4
1990.894106,0.9467881357,4
1990.978637,0.9467881357,4
1991.063168,0.9467881357,4
1991.147698,0.9467881357,4
1991.232229,0.9467881357,4
1991.31676,0.9467881357,4
1991.380158,0.9467881357,4
1991.591485,0.9900450775,4
1991.654884,0.9900450775,4
1991.739414,0.9900450775,4
1991.823945,0.9900450775,4
1991.908476,0.9900450775,4
1991.993007,0.9900450775,4
1992.077538,0.9900450775,4
1992.162069,0.9900450775,4
1992.2466,0.9900450775,4
1992.33113,0.9900450775,4
1992.394529,0.9900450775,4
1992.605856,0.9900450775,4
1992.669254,0.9900450775,4
1992.753785,0.9900450775,4
1992.838316,0.9900450775,4
1992.922846,0.9900450775,4
1993.007377,0.9900450775,4
1993.091908,0.9900450775,4
1993.176439,0.9900450775,4
1993.26097,0.9900450775,4
1993.345501,0.9900450775,4
1993.599093,0.97081977,4
1993.683624,0.97081977,4
1993.768155,0.97081977,4
1993.852686,0.97081977,4
1993.937217,0.97081977,4
1994.021747,0.97081977,4
1994.106278,0.97081977,4
1994.190809,0.97081977,4
1994.27534,0.97081977,4
1994.359871,0.97081977,4
1994.613463,0.9900450775,4
1994.697994,0.9900450775,4
1994.782525,0.9900450775,4
1994.867056,0.9900450775,4
1994.951587,0.9900450775,4
1995.036118,0.9900450775,4
1995.120649,0.9900450775,4
1995.205179,0.9900450775,4
1995.28971,0.9900450775,4
1995.374241,0.9900450775,4
1995.627834,0.9900450775,4
1995.712365,0.9900450775,4
1995.796895,0.9900450775,4
1995.881426,0.9900450775,4
1995.965957,0.9900450775,4
1996.050488,0.9900450775,4
1996.135019,0.9900450775,4
1996.21955,0.9900450775,4
1996.304081,0.9900450775,4
1996.367479,0.9900450775,4
1996.599939,0.9804324238,4
1996.684469,0.9804324238,4
1996.769,0.9804324238,4
1996.853531,0.9804324238,4
1996.938062,0.9804324238,4
1997.022593,0.9804324238,4
1997.107124,0.9804324238,4
1997.191654,0.9804324238,4
1997.276185,0.9804324238,4
1997.360716,0.9804324238,4
1997.614309,0.9852387506,4
1997.69884,0.9852387506,4
1997.78337,0.9852387506,4
1997.867901,0.9852387506,4
1997.952432,0.9852387506,4
1998.036963,0.9852387506,4
1998.121494,0.9852387506,4
1998.206025,0.9852387506,4
1998.290556,0.9852387506,4
1998.375086,0.9852387506,4
1998.628679,0.9900450775,4
1998.71321,0.9900450775,4
1998.797741,0.9900450775,4
1998.882272,0.9900450775,4
1998.966802,0.9900450775,4
1999.051333,0.9900450775,4
1999.135864,0.9900450775,4
1999.220395,0.9900450775,4
1999.304926,0.9900450775,4
1999.368324,0.9900450775,4
1999.600784,0.9804324238,4
1999.685315,0.9804324238,4
1999.769846,0.9804324238,4
1999.854376,0.9804324238,4
1999.938907,0.9804324238,4
2000.023438,0.9804324238,4
2000.107969,0.9804324238,4
2000.1925,0.9804324238,4
2000.277031,0.9804324238,4
2000.361562,0.9804324238,4
2000.615154,0.9900450775,4
2000.699685,0.9900450775,4
2000.784216,0.9900450775,4
2000.868747,0.9900450775,4
2000.953277,0.9900450775,4
2001.037808,0.9900450775,4
2001.122339,0.9900450775,4
2001.20687,0.9900450775,4
2001.291401,0.9900450775,4
2001.375932,0.9900450775,4
2001.629524,0.9900450775,4
2001.714055,0.9900450775,4
2001.798586,0.9900450775,4
2001.883117,0.9900450775,4
2001.967648,0.9900450775,4
2002.052179,0.9900450775,4
2002.136709,0.9900450775,4
2002.22124,0.9900450775,4
2002.305771,0.9900450775,4
2002.369169,0.9900450775,4
2002.601629,0.9900450775,4
2002.68616,0.9900450775,4
2002.770691,0.9900450775,4
2002.855222,0.9900450775,4
2002.939753,0.9900450775,4
2003.024283,0.9900450775,4
2003.108814,0.9900450775,4
2003.193345,0.9900450775,4
2003.277876,0.9900450775,4
2003.362407,0.9900450775,4
2003.615999,0.9900450775,4
2003.70053,0.9900450775,4
2003.785061,0.9900450775,4
2003.869592,0.9900450775,4
2003.954123,0.9900450775,4
2004.038654,0.9900450775,4
2004.123185,0.9900450775,4
2004.207715,0.9900450775,4
2004.292246,0.9900450775,4
2004.376777,0.9900450775,4
2004.63037,0.9900450775,4
2004.7149,0.9900450775,4
2004.799431,0.9900450775,4
2004.883962,0.9900450775,4
2004.968493,0.9900450775,4
2005.053024,0.9900450775,4
2005.137555,0.9900450775,4
2005.222086,0.9900450775,4
2005.306616,0.9900450775,4
2005.370015,0.9900450775,4
2005.602474,0.9852387506,4
2005.687005,0.9852387506,4
2005.771536,0.9852387506,4
2005.856067,0.9852387506,4
2005.940598,0.9852387506,4
2006.025129,0.9852387506,4
2006.10966,0.9852387506,4
2006.19419,0.9852387506,4
2006.278721,0.9852387506,4
2006.363252,0.9852387506,4
2006.616845,0.9900450775,4
2006.701376,0.9900450775,4
2006.785906,0.9900450775,4
2006.870437,0.9900450775,4
2006.954968,0.9900450775,4
2007.039499,0.9900450775,4
2007.12403,0.9900450775,4
2007.208561,0.9900450775,4
2007.293092,0.9900450775,4
2007.35649,0.9900450775,4
2007.631215,0.9900450775,4
2007.715746,0.9900450775,4
2007.800277,0.9900450775,4
2007.884808,0.9900450775,4
2007.969338,0.9900450775,4
2008.053869,0.9900450775,4
2008.1384,0.9900450775,4
2008.222931,0.9900450775,4
2008.307462,0.9900450775,4
2008.37086,0.9900450775,4
2008.60332,0.9900450775,4
2008.687851,0.9900450775,4
2008.772381,0.9900450775,4
2008.856912,0.9900450775,4
2008.941443,0.9900450775,4
2009.025974,0.9900450775,4
2009.110505,0.9900450775,4
2009.195036,0.9900450775,4
2009.279567,0.9900450775,4
2009.364097,0.9900450775,4
2009.61769,0.9900450775,4
2009.702221,0.9900450775,4
2009.786752,0.9900450775,4
2009.871283,0.9900450775,4
2009.955813,0.9900450775,4
2010.040344,0.9900450775,4
2010.124875,0.9900450775,4
2010.209406,0.9900450775,4
2010.293937,0.9900450775,4
2010.357335,0.9900450775,4
2010.63206,0.9900450775,4
2010.716591,0.9900450775,4
2010.801122,0.9900450775,4
2010.885653,0.9900450775,4
2010.970184,0.9900450775,4
2011.054715,0.9900450775,4
2011.139245,0.9900450775,4
2011.223776,0.9900450775,4
2011.308307,0.9900450775,4
2011.371705,0.9900450775,4
2011.604165,0.9900450775,4
2011.688696,0.9900450775,4
2011.773227,0.9900450775,4
2011.857758,0.9900450775,4
2011.942288,0.9900450775,4
2012.026819,0.9900450775,4
2012.11135,0.9900450775,4
2012.195881,0.9900450775,4
2012.280412,0.9900450775,4
2012.364943,0.9900450775,4
2012.618535,0.9900450775,4
2012.703066,0.9900450775,4
2012.787597,0.9900450775,4
2012.872128,0.9900450775,4
2012.956659,0.9900450775,4
2013.04119,0.9900450775,4
2013.12572,0.9900450775,4
2013.210251,0.9900450775,4
2013.294782,0.9900450775,4
2013.35818,0.9900450775,4
2013.59064,0.9900450775,4
2013.675171,0.9900450775,4
2013.759702,0.9900450775,4
2013.844233,0.9900450775,4
2013.928764,0.9900450775,4
2014.013294,0.9900450775,4
2014.097825,0.9900450775,4
2014.182356,0.9900450775,4
2014.266887,0.9900450775,4
2014.351418,0.9900450775,4
2014.60501,0.9900450775,4
2014.689541,0.9900450775,4
2014.774072,0.9900450775,4
2014.858603,0.9900450775,4
2014.943134,0.9900450775,4
2015.027665,0.9900450775,4
2015.112195,0.9900450775,4
2015.196726,0.9900450775,4
2015.281257,0.9900450775,4
2015.365788,0.9900450775,4
2015.661646,0.9900450775,4
2015.746177,0.9900450775,4
2015.830708,0.9900450775,4
2015.915239,0.9900450775,4
2015.999769,0.9900450775,4
2016.0843,0.9900450775,4
2016.168831,0.9900450775,4
2016.253362,0.9900450775,4
2016.337893,0.9900450775,4
2016.401291,0.9916471865,4
2016.591485,0.989244023,4
2016.676016,0.9900450775,4
2016.760547,0.9900450775,4
2016.845078,0.9900450775,4
2016.929609,0.9900450775,4
2017.01414,0.9900450775,4
2017.098671,0.9900450775,4
2017.183201,0.9900450775,4
2017.267732,0.9900450775,4
2017.352263,0.989244023,4
2017.605856,0.9868408596,4
2017.690387,0.9900450775,4
2017.774917,0.9900450775,4
2017.859448,0.9900450775,4
2017.943979,0.9900450775,4
2018.02851,0.9900450775,4
2018.113041,0.9900450775,4
2018.197572,0.9900450775,4
2018.282103,0.9900450775,4
2018.366633,0.9900450775,4
2018.599093,0.9900450775,4
2018.662491,0.9900450775,4
2018.747022,0.9900450775,4
2018.831553,0.9900450775,4
2018.916084,0.9900450775,4
2019.000615,0.9900450775,4
2019.085146,0.9900450775,4
2019.169676,0.9900450775,4
2019.254207,0.9900450775,4
2019.338738,0.9900450775,4
2021.874664,0.5262345342,4
2021.959195,0.5270355887,4
2022.043726,0.5270355887,4
2022.128256,0.5270355887,4
2022.212787,0.5270355887,4
2022.297318,0.5270355887,4
2022.381849,0.5270355887,4
2022.46638,0.5270355887,4
2022.550911,0.5270355887,4
2022.635441,0.5270355887,4
2022.719972,0.5270355887,4
2022.804503,0.5270355887,4
2022.889034,0.5270355887,4
2022.973565,0.5270355887,4
2023.058096,0.5270355887,4
2023.142627,0.5270355887,4
2023.227157,0.5270355887,4
2023.311688,0.5270355887,4
2023.396219,0.5270355887,4
2023.48075,0.5270355887,4
2023.565281,0.5270355887,4
2023.649812,0.5270355887,4
2023.734343,0.5270355887,4
2023.818873,0.5270355887,4
2023.882272,0.5254334797,4
1979.651502,0.9900450775,5
1979.736033,0.9900450775,5
1979.820564,0.9900450775,5
1979.905095,0.9900450775,5
1979.989626,0.9900450775,5
1980.074157,0.9900450775,5
1980.158687,0.9900450775,5
1980.243218,0.9900450775,5
1980.327749,0.9900450775,5
1980.391147,0.9900450775,5
1980.623607,0.9788303148,5
1980.708138,0.9788303148,5
1980.792669,0.9788303148,5
1980.8772,0.9788303148,5
1980.961731,0.9788303148,5
1981.046261,0.9788303148,5
1981.130792,0.9788303148,5
1981.215323,0.9788303148,5
1981.299854,0.9788303148,5
1981.384385,0.9788303148,5
1981.637977,0.9836366417,5
1981.722508,0.9836366417,5
1981.807039,0.9836366417,5
1981.89157,0.9836366417,5
1981.976101,0.9836366417,5
1982.060632,0.9836366417,5
1982.145163,0.9836366417,5
1982.229693,0.9836366417,5
1982.314224,0.9836366417,5
1982.377622,0.9836366417,5
1982.610082,0.9900450775,5
1982.694613,0.9916471865,5
1982.779144,0.9916471865,5
1982.863675,0.9916471865,5
1982.948206,0.9916471865,5
1983.032736,0.9916471865,5
1983.117267,0.9916471865,5
1983.201798,0.9916471865,5
1983.286329,0.9916471865,5
1983.37086,0.990846132,5
1983.624452,0.9900450775,5
1983.708983,0.9916471865,5
1983.793514,0.9916471865,5
1983.878045,0.9916471865,5
1983.962576,0.9916471865,5
1984.047107,0.9916471865,5
1984.131638,0.9916471865,5
1984.216168,0.9916471865,5
1984.300699,0.9916471865,5
1984.38523,0.990846132,5
1984.638823,0.9884429686,5
1984.723354,0.9884429686,5
1984.807884,0.9884429686,5
1984.892415,0.9884429686,5
1984.976946,0.9884429686,5
1985.061477,0.9884429686,5
1985.146008,0.9884429686,5
1985.230539,0.9884429686,5
1985.31507,0.9884429686,5
1985.378468,0.9884429686,5
1985.610928,0.9852387506,5
1985.695458,0.9852387506,5
1985.779989,0.9852387506,5
1985.86452,0.9852387506,5
1985.949051,0.9852387506,5
1986.033582,0.9852387506,5
1986.118113,0.9852387506,5
1986.202644,0.9852387506,5
1986.287174,0.9852387506,5
1986.371705,0.9852387506,5
1986.625298,0.9900450775,5
1986.709829,0.9900450775,5
1986.794359,0.9900450775,5
1986.87889,0.9900450775,5
1986.963421,0.9900450775,5
1987.047952,0.9900450775,5
1987.132483,0.9900450775,5
1987.217014,0.9900450775,5
1987.301545,0.9900450775,5
1987.364943,0.9900450775,5
1987.639668,0.9836366417,5
1987.724199,0.9836366417,5
1987.80873,0.9836366417,5
1987.893261,0.9836366417,5
1987.977791,0.9836366417,5
1988.062322,0.9836366417,5
1988.146853,0.9836366417,5
1988.231384,0.9836366417,5
1988.315915,0.9836366417,5
1988.379313,0.9836366417,5
1988.611773,0.9788303148,5
1988.696304,0.9788303148,5
1988.780835,0.9788303148,5
1988.865365,0.9788303148,5
1988.949896,0.9788303148,5
1989.034427,0.9788303148,5
1989.118958,0.9788303148,5
1989.203489,0.9788303148,5
1989.28802,0.9788303148,5
1989.372551,0.9788303148,5
1989.626143,0.990846132,5
1989.710674,0.9916471865,5
1989.795205,0.9916471865,5
1989.879736,0.9916471865,5
1989.964267,0.9916471865,5
1990.048797,0.9916471865,5
1990.133328,0.9916471865,5
1990.217859,0.9916471865,5
1990.30239,0.9916471865,5
1990.365788,0.9916471865,5
1990.598248,0.990846132,5
1990.682779,0.9916471865,5
1990.76731,0.9916471865,5
1990.85184,0.9916471865,5
1990.936371,0.9916471865,5
1991.020902,0.9916471865,5
1991.105433,0.9916471865,5
1991.189964,0.9916471865,5
1991.274495,0.9916471865,5
1991.359026,0.990846132,5
1993.599093,0.990846132,5
1993.683624,0.9916471865,5
1993.768155,0.9916471865,5
1993.852686,0.9916471865,5
1993.937217,0.9916471865,5
1994.021747,0.9916471865,5
1994.106278,0.9916471865,5
1994.190809,0.9916471865,5
1994.27534,0.9916471865,5
1994.359871,0.9916471865,5
1996.599939,0.990846132,5
1996.684469,0.9916471865,5
1996.769,0.9916471865,5
1996.853531,0.9916471865,5
1996.938062,0.9916471865,5
1997.022593,0.9916471865,5
1997.107124,0.9916471865,5
1997.191654,0.9916471865,5
1997.276185,0.9916471865,5
1997.360716,0.9916471865,5
1997.614309,0.990846132,5
1997.69884,0.9916471865,5
1997.78337,0.9916471865,5
1997.867901,0.9916471865,5
1997.952432,0.9916471865,5
1998.036963,0.9916471865,5
1998.121494,0.9916471865,5
1998.206025,0.9916471865,5
1998.290556,0.9916471865,5
1998.375086,0.9916471865,5
1999.600784,0.9916471865,5
1999.685315,0.9916471865,5
1999.769846,0.9916471865,5
1999.854376,0.9916471865,5
1999.938907,0.9916471865,5
2000.023438,0.9916471865,5
2000.107969,0.9916471865,5
2000.1925,0.9916471865,5
2000.277031,0.9916471865,5
2000.361562,0.9916471865,5
2005.602474,0.9916471865,5
2005.687005,0.9916471865,5
2005.771536,0.9916471865,5
2005.856067,0.9916471865,5
2005.940598,0.9916471865,5
2006.025129,0.9916471865,5
2006.10966,0.9916471865,5
2006.19419,0.9916471865,5
2006.278721,0.9916471865,5
2006.363252,0.990846132,5
2021.874664,0.6151515814,5
2021.959195,0.6151515814,5
2022.043726,0.6151515814,5
2022.128256,0.6151515814,5
2022.212787,0.6151515814,5
2022.297318,0.6151515814,5
2022.381849,0.6151515814,5
2022.46638,0.6151515814,5
2022.550911,0.6151515814,5
2022.635441,0.6151515814,5
2022.719972,0.6151515814,5
2022.804503,0.6151515814,5
2022.889034,0.6151515814,5
2022.973565,0.6151515814,5
2023.058096,0.6151515814,5
2023.142627,0.6151515814,5
2023.227157,0.6151515814,5
2023.311688,0.6151515814,5
2023.396219,0.6151515814,5
2023.48075,0.6151515814,5
2023.565281,0.6151515814,5
2023.649812,0.6151515814,5
2023.734343,0.6151515814,5
2023.818873,0.6151515814,5
2023.882272,0.6151515814,5
1980.623607,0.9916471865,6
1980.708138,0.9916471865,6
1980.792669,0.9916471865,6
1980.8772,0.9916471865,6
1980.961731,0.9916471865,6
1981.046261,0.9916471865,6
1981.130792,0.9916471865,6
1981.215323,0.9916471865,6
1981.299854,0.9916471865,6
1981.384385,0.9916471865,6
1981.637977,0.9916471865,6
1981.722508,0.9916471865,6
1981.807039,0.9916471865,6
1981.89157,0.9916471865,6
1981.976101,0.9916471865,6
1982.060632,0.9916471865,6
1982.145163,0.9916471865,6
1982.229693,0.9916471865,6
1982.314224,0.9916471865,6
1982.377622,0.9916471865,6
1984.638823,0.9916471865,6
1984.723354,0.9916471865,6
1984.807884,0.9916471865,6
1984.892415,0.9916471865,6
1984.976946,0.9916471865,6
1985.061477,0.9916471865,6
1985.146008,0.9916471865,6
1985.230539,0.9916471865,6
1985.31507,0.9916471865,6
1985.378468,0.9916471865,6
1985.610928,0.9916471865,6
1985.695458,0.9916471865,6
1985.779989,0.9916471865,6
1985.86452,0.9916471865,6
1985.949051,0.9916471865,6
1986.033582,0.9916471865,6
1986.118113,0.9916471865,6
1986.202644,0.9916471865,6
1986.287174,0.9916471865,6
1986.371705,0.990846132,6
1987.639668,0.9916471865,6
1987.724199,0.9916471865,6
1987.80873,0.9916471865,6
1987.893261,0.9916471865,6
1987.977791,0.9916471865,6
1988.062322,0.9916471865,6
1988.146853,0.9916471865,6
1988.231384,0.9916471865,6
1988.315915,0.9916471865,6
1988.379313,0.9916471865,6
1988.611773,0.990846132,6
1988.696304,0.9916471865,6
1988.780835,0.9916471865,6
1988.865365,0.9916471865,6
1988.949896,0.9916471865,6
1989.034427,0.9916471865,6
1989.118958,0.9916471865,6
1989.203489,0.9916471865,6
1989.28802,0.9916471865,6
1989.372551,0.990846132,6
2021.874664,0.704869683,6
2021.959195,0.704869683,6
2022.043726,0.704869683,6
2022.128256,0.704869683,6
2022.212787,0.704869683,6
2022.297318,0.704869683,6
2022.381849,0.704869683,6
2022.46638,0.704869683,6
2022.550911,0.704869683,6
2022.635441,0.704869683,6
2022.719972,0.704869683,6
2022.804503,0.704869683,6
2022.889034,0.704869683,6
2022.973565,0.704869683,6
2023.058096,0.704869683,6
2023.142627,0.704869683,6
2023.227157,0.704869683,6
2023.311688,0.704869683,6
2023.396219,0.704869683,6
2023.48075,0.704869683,6
2023.565281,0.704869683,6
2023.649812,0.704869683,6
2023.734343,0.704869683,6
2023.818873,0.704869683,6
2023.882272,0.704869683,6
